,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,status.type.altDetail,season,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId
0,400986320,s:40~l:41~e:400986320~c:400986320,2017-11-11T00:00Z,9314,True,False,False,False,[],2017-11-11T00:00Z,0,N/A,1914,Cameron Indoor Stadium,Durham,NC,9314,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,001A57,f1f2f3,True,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,2210,s:40~l:41~t:2210,Elon,Phoenix,ELON,Elon Phoenix,Elon,020303,b59a57,True,5725,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,10,,2018,,,,,
0,400986324,s:40~l:41~e:400986324~c:400986324,2017-11-11T01:00Z,14797,True,False,False,False,[],2017-11-11T01:00Z,0,N/A,1987,Breslin Center,East Lansing,MI,14759,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan State,18453B,ffffff,True,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,2454,s:40~l:41~t:2454,North Florida,Ospreys,UNF,North Florida Ospreys,North Florida,004B8D,babcbe,True,2123,https://a.espncdn.com/i/teamlogos/ncaa/500/2454.png,46,,2018,,,,,
0,400988189,s:40~l:41~e:400988189~c:400988189,2017-11-11T01:00Z,14644,True,False,False,False,[],2017-11-11T01:00Z,0,N/A,1064,McKale Center,Tucson,AZ,14644,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:41~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,00205b,True,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,2464,s:40~l:41~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,1b3069,True,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,,2018,,,,,
0,400989174,s:40~l:41~e:400989174~c:400989174,2017-11-11T02:00Z,16300,True,False,False,False,[],2017-11-11T02:00Z,0,N/A,2171,Allen Fieldhouse,Lawrence,KS,16300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,True,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,2634,s:40~l:41~t:2634,Tennessee State,Tigers,TNST,Tennessee State Tigers,Tennessee State,383C84,f0f0f0,True,2113,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,20,,2018,,,,,
0,400987153,s:40~l:41~e:400987153~c:400987153,2017-11-11T00:00Z,19807,True,False,False,False,[],2017-11-11T00:00Z,0,N/A,251,Rupp Arena,Lexington,KY,20500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,True,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,3084,s:40~l:41~t:3084,Utah Valley,Wolverines,UVU,Utah Valley Wolverines,Utah Valley,004812,e1c736,True,2091,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,30,,2018,,,,,
0,400988413,s:40~l:41~e:400988413~c:400988413,2017-11-11T01:30Z,10504,True,False,False,False,[],2017-11-11T01:30Z,0,N/A,1845,Wells Fargo Center,Philadelphia,PA,20155,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,True,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,171,s:40~l:41~t:171,Columbia,Lions,CLMB,Columbia Lions,Columbia,174785,004b85,True,2002,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,,2018,,,,,
0,400987931,s:40~l:41~e:400987931~c:400987931,2017-11-11T01:00Z,10506,True,False,False,False,[],2017-11-11T01:00Z,0,N/A,2086,Charles Koch Arena,Wichita,KS,10506,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2724,s:40~l:41~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,ffc41e,True,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,62,140,s:40~l:41~t:140,UM Kansas City,Roos,UMKC,UM Kansas City Roos,UM Kansas City,004b87,ffc72c,True,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,30,,2018,,,,,
0,400986021,s:40~l:41~e:400986021~c:400986021,2017-11-11T00:00Z,18926,True,False,False,False,[],2017-11-11T00:00Z,0,N/A,207,Dean E. Smith Center,Chapel Hill,NC,21750,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,True,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,2460,s:40~l:41~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,True,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,,2018,,,,,
0,400988193,s:40~l:41~e:400988193~c:400988193,2017-11-11T03:00Z,6327,True,False,False,False,[],2017-11-11T03:00Z,0,N/A,1918,Galen Center,Los Angeles,CA,10258,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,30,s:40~l:41~t:30,USC,Trojans,USC,USC Trojans,USC,AE2531,ffc72c,True,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,2239,s:40~l:41~t:2239,CSU Fullerton,Titans,CSUF,CSU Fullerton Titans,CSU Fullerton,10219c,003057,True,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,,2018,,,,,
0,400987146,s:40~l:41~e:400987146~c:400987146,2017-11-10T23:00Z,3128,True,True,False,False,"[{'type': 'event', 'headline': 'ARMED FORCES CLASSIC'}]",2017-11-10T23:00Z,0,N/A,4082,Ramstein Air Force Base,Ramstein,Germany,0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,True,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,True,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,23,,2018,,,,,
0,400987825,s:40~l:41~e:400987825~c:400987825,2017-11-10T17:00Z,6610,True,False,False,False,"[{'type': 'event', 'headline': 'CAYMAN ISLANDS CLASSIC - CAMPUS GAME'}]",2017-11-10T17:00Z,0,N/A,1920,BB&T Arena,Highland Heights,KY,9400,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2132,s:40~l:41~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,True,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,62,2542,s:40~l:41~t:2542,Savannah State,Tigers,SAV,Savannah State Tigers,Savannah State,280298,f78f1e,True,1931,https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png,16,,2018,,,,,
0,400986704,s:40~l:41~e:400986704~c:400986704,2017-11-11T01:00Z,7073,True,False,False,False,[],2017-11-11T01:00Z,0,N/A,1985,Watsco Center,Coral Gables,FL,7972,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2390,s:40~l:41~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,True,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,2241,s:40~l:41~t:2241,Gardner-Webb,Bulldogs,GWEB,Gardner-Webb Bulldogs,Gardner-Webb,c12535,909090,True,2016,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,6,,2018,,,,,
0,400986325,s:40~l:41~e:400986325~c:400986325,2017-11-11T01:00Z,10836,True,False,False,False,[],2017-11-11T01:00Z,0,N/A,2094,Williams Arena,Minneapolis,MN,14625,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,135,s:40~l:41~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,981a31,True,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,2908,s:40~l:41~t:2908,South Carolina Upstate,Spartans,SCUP,South Carolina Upstate Spartans,SC Upstate,008545,000000,True,2070,https://a.espncdn.com/i/teamlogos/ncaa/500/2908.png,46,,2018,,,,,
0,400988411,s:40~l:41~e:400988411~c:400988411,2017-11-11T00:00Z,10224,True,False,False,False,[],2017-11-11T00:00Z,0,N/A,1973,Cintas Center,Cincinnati,OH,10224,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2752,s:40~l:41~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,True,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,4,2413,s:40~l:41~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead State,094FA3,fed91a,True,2174,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,20,,2018,,,,,
0,400986877,s:40~l:41~e:400986877~c:400986877,2017-11-11T02:00Z,6000,True,False,False,False,[],2017-11-11T02:00Z,0,N/A,1979,McCarthey Athletic Center,Spokane,WA,6000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,True,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,2640,s:40~l:41~t:2640,Texas Southern,Tigers,TXSO,Texas Southern Tigers,Texas Southern,6A0403,ebebeb,True,2165,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,26,,2018,,,,,
0,400986326,s:40~l:41~e:400986326~c:400986326,2017-11-11T01:30Z,6013,True,False,False,False,[],2017-11-11T01:30Z,0,N/A,977,Allstate Arena,Rosemont,IL,18500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,77,s:40~l:41~t:77,Northwestern,Wildcats,NW,Northwestern Wildcats,Northwestern,372286,d6cac1,True,1990,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,7,2352,s:40~l:41~t:2352,Loyola (MD),Greyhounds,L-MD,Loyola (MD) Greyhounds,Loyola (MD),76a7a0,c9cbca,True,2093,https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png,22,,2018,,,,,
0,400986329,s:40~l:41~e:400986329~c:400986329,2017-11-11T01:00Z,13934,True,False,False,False,[],2017-11-11T01:00Z,0,N/A,399,Mackey Arena,West Lafayette,IN,14804,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,True,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,2565,s:40~l:41~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,080808,True,1919,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,20,,2018,,,,,
0,400986023,s:40~l:41~e:400986023~c:400986023,2017-11-11T04:30Z,4011,True,True,False,False,[],2017-11-11T04:30Z,0,N/A,5430,Baoshan Sports Center,Shanghai,China,0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,True,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,59,s:40~l:41~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,True,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,,2018,,,,,
0,400988408,s:40~l:41~e:400988408~c:400988408,2017-11-10T23:30Z,6733,True,False,False,False,"[{'type': 'event', 'headline': 'NIT SEASON TIP-OFF - CAMPUS GAME'}]",2017-11-10T23:30Z,0,N/A,1826,Prudential Center,Newark,NJ,18711,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2550,s:40~l:41~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,True,1826,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,161,s:40~l:41~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair. Dickinson,00449C,a80532,True,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,,2018,,,,,
0,400988882,s:40~l:41~e:400988882~c:400988882,2017-11-10T18:00Z,7791,True,False,False,False,"[{'type': 'event', 'headline': 'HALL OF FAME CLASSIC - CAMPUS GAME'}]",2017-11-10T18:00Z,0,N/A,1049,Ferrell Center,Waco,TX,10284,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,239,s:40~l:41~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,True,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,2110,s:40~l:41~t:2110,Central Arkansas,Bears,UCA,Central Arkansas Bears,Cent Arkansas,a7a9ac,8e959a,True,1908,https://a.espncdn.com/i/teamlogos/ncaa/500/2110.png,25,,2018,,,,,
0,400990106,s:40~l:41~e:400990106~c:400990106,2017-11-10T15:30Z,4767,True,False,False,False,[],2017-11-10T15:30Z,0,N/A,2109,Convocation Center (MI),Ypsilanti,MI,8800,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2199,s:40~l:41~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,True,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,2950,s:40~l:41~t:2950,Spring Arbor,Cougars,SA,Spring Arbor Cougars,Spring Arbor,,,False,,,,,2018,,,,,
0,400992536,s:40~l:41~e:400992536~c:400992536,2017-11-10T17:00Z,8227,True,False,False,False,[],2017-11-10T17:00Z,0,N/A,1897,Murphy Athletic Center,Murfreesboro,TN,11520,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2393,s:40~l:41~t:2393,Middle Tennessee,Blue Raiders,MTU,Middle Tennessee Blue Raiders,Middle Tenn,0079C2,c3c5c8,True,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,11,2906,s:40~l:41~t:2906,Trevecca Nazarene,Trojans,TNU,Trevecca Nazarene Trojans,Trevecca,,,False,,,,,2018,,,,,
0,400991950,s:40~l:41~e:400991950~c:400991950,2017-11-10T17:00Z,475,True,False,False,False,[],2017-11-10T17:00Z,0,N/A,2080,Edmunds Center,Deland,FL,4000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,56,s:40~l:41~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,True,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,2691,s:40~l:41~t:2691,Webber International,Warriors,WEBI,Webber International Warriors,Webber Int,bf2f38,909090,False,,,,,2018,,,,,
0,400991544,s:40~l:41~e:400991544~c:400991544,2017-11-10T18:00Z,349,True,False,False,False,[],2017-11-10T18:00Z,0,N/A,1936,Lundholm Gymnasium,Durham,NH,3000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,160,s:40~l:41~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,True,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,450,s:40~l:41~t:450,Wheelock College,Wildcats,WHEEL,Wheelock College Wildcats,Wheelock College,,,False,,,,,2018,,,,,
0,400987926,s:40~l:41~e:400987926~c:400987926,2017-11-10T18:00Z,7431,True,False,False,False,[],2017-11-10T18:00Z,0,N/A,2049,Donald W. Reynolds Center,Tulsa,OK,8355,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,202,s:40~l:41~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,004371,ee3b33,True,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,62,2320,s:40~l:41~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,True,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,25,,2018,,,,,
0,400992947,s:40~l:41~e:400992947~c:400992947,2017-11-10T18:15Z,929,True,False,False,False,[],2017-11-10T18:15Z,0,N/A,1945,Lee E. Williams Athletic and Assembly Center,Jackson,MS,8000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2296,s:40~l:41~t:2296,Jackson State,Tigers,JKST,Jackson State Tigers,Jackson State,123297,b5b7ba,True,1945,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26,2398,s:40~l:41~t:2398,Millsaps,Majors,MLSP,Millsaps Majors,Millsaps,000000,,False,,,,,2018,,,,,
0,400988646,s:40~l:41~e:400988646~c:400988646,2017-11-10T20:00Z,343,True,False,False,False,"[{'type': 'event', 'headline': 'JAMAICA CLASSIC AT MONTEGO BAY - CAMPUS GAME'}]",2017-11-10T20:00Z,0,N/A,2154,McAlister Field House,Charleston,SC,6000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2643,s:40~l:41~t:2643,The Citadel,Bulldogs,CIT,The Citadel Bulldogs,The Citadel,002b5c,f0f0f0,True,2154,https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,24,2476,s:40~l:41~t:2476,Oglethorpe,Stormy Petrels,OGLE,Oglethorpe Stormy Petrels,Oglethorpe,,,False,,,,,2018,,,,,
0,400990107,s:40~l:41~e:400990107~c:400990107,2017-11-10T21:00Z,2142,True,False,False,False,[],2017-11-10T21:00Z,0,N/A,2087,McGuirk Arena,Mount Pleasant,MI,5300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2117,s:40~l:41~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,Cent Michigan,6a0032,ffffff,True,2087,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,14,2562,s:40~l:41~t:2562,Siena Heights,Saints,SH,Siena Heights Saints,Siena Heights,000000,,False,,,,,2018,,,,,
0,400986328,s:40~l:41~e:400986328~c:400986328,2017-11-10T21:00Z,0,True,False,False,False,[],2017-11-10T21:00Z,0,N/A,1942,Bryce Jordan Center,University Park,PA,15261,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,002e5c,True,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,2097,s:40~l:41~t:2097,Campbell,Fighting Camels,CAM,Campbell Fighting Camels,Campbell,000000,,True,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,6,,2018,,,,,
0,400991226,s:40~l:41~e:400991226~c:400991226,2017-11-10T21:05Z,0,True,False,False,False,[],2017-11-10T21:05Z,0,N/A,1959,Reese Court,Cheney,WA,6000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,331,s:40~l:41~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,True,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,3152,s:40~l:41~t:3152,Walla Walla University,Wolves,WAL,Walla Walla University Wolves,Walla Walla,,,False,,,,,2018,,,,,
0,400991464,s:40~l:41~e:400991464~c:400991464,2017-11-10T22:00Z,4598,True,False,False,False,"[{'type': 'event', 'headline': 'ISLANDS OF THE BAHAMAS SHOWCASE - CAMPUS GAME'}]",2017-11-10T22:00Z,0,N/A,1980,JMU Convocation Center,Harrisonburg,VA,6426,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,256,s:40~l:41~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,True,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,2079,s:40~l:41~t:2079,Bridgewater,Eagles,BRI,Bridgewater Eagles,Bridgewater,000000,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2079.png,,,2018,,,,,
0,400999873,s:40~l:41~e:400999873~c:400999873,2017-11-10T23:00Z,3252,True,False,False,False,[],2017-11-10T23:00Z,0,N/A,1938,UNT Coliseum,Denton,TX,10500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,249,s:40~l:41~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,True,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,11,101,s:40~l:41~t:101,Eureka College,Red Devils,EUR,Eureka College Red Devils,Eureka Coll,000000,,False,,,,,2018,,,,,
0,400990709,s:40~l:41~e:400990709~c:400990709,2017-11-10T23:00Z,1062,True,False,False,False,[],2017-11-10T23:00Z,0,N/A,1916,William H. Pitt Center,Fairfield,CT,2062,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2529,s:40~l:41~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,True,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,107,s:40~l:41~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,080808,True,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,,2018,,,,,
0,400986025,s:40~l:41~e:400986025~c:400986025,2017-11-10T23:00Z,9275,True,False,False,False,"[{'type': 'event', 'headline': '2K CLASSIC - CAMPUS GAME'}]",2017-11-10T23:00Z,0,N/A,2119,Cassell Coliseum,Blacksburg,VA,9275,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,259,s:40~l:41~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,74232D,c2c1ba,True,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,2174,s:40~l:41~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,True,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,,2018,,,,,
0,400987157,s:40~l:41~e:400987157~c:400987157,2017-11-10T23:30Z,3238,True,True,False,False,"[{'type': 'event', 'headline': 'VETERANS CLASSIC'}]",2017-11-10T23:30Z,0,N/A,2176,Alumni Hall (Navy),Annapolis,MD,5710,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,690014,f1f2f3,True,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,235,s:40~l:41~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,002447,231f20,True,1392,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,62,,2018,,,,,
0,400987150,s:40~l:41~e:400987150~c:400987150,2017-11-10T23:30Z,6811,True,False,False,False,[],2017-11-10T23:30Z,0,N/A,2095,Humphrey Coliseum,Starkville,MS,10575,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,344,s:40~l:41~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,True,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,2011,s:40~l:41~t:2011,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama State,e9a900,0a0a0a,True,2204,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26,,2018,,,,,
0,400992541,s:40~l:41~e:400992541~c:400992541,2017-11-11T00:00Z,731,True,False,False,False,[],2017-11-11T00:00Z,0,N/A,2216,Ocean Bank Convocation Center,Miami,FL,5000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2229,s:40~l:41~t:2229,Florida International,Panthers,FIU,Florida International Panthers,Florida Int'l,091731,c5960c,True,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,11,2227,s:40~l:41~t:2227,Florida Memorial,Lions,FM,Florida Memorial Lions,FL Mem,000000,,False,,,,,2018,,,,,
0,400992380,s:40~l:41~e:400992380~c:400992380,2017-11-11T00:00Z,1632,True,False,False,False,[],2017-11-11T00:00Z,0,N/A,1901,Donald N. Dedmon Center,Radford,VA,3215,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2515,s:40~l:41~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,True,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,3068,s:40~l:41~t:3068,Georgia Southwestern,Hurricanes,GASW,Georgia Southwestern Hurricanes,Georgia Southwestern,,,False,,,,,2018,,,,,
0,400992342,s:40~l:41~e:400992342~c:400992342,2017-11-11T00:00Z,4094,True,False,False,False,[],2017-11-11T00:00Z,0,N/A,1981,Vines Convocation Center,Lynchburg,VA,9547,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,True,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,109636,s:40~l:41~t:109636,Summit,Defenders,SUMM,Summit Defenders,Summit,,,False,,,,,2018,,,,,
0,400991652,s:40~l:41~e:400991652~c:400991652,2017-11-11T00:00Z,1472,True,False,False,False,[],2017-11-11T00:00Z,0,N/A,2209,Lavietes Pavilion,Cambridge,MA,1636,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,108,s:40~l:41~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,dbdbdb,True,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,109,s:40~l:41~t:109,MIT,Mit,MIT,MIT Mit,MIT,000000,,False,,,,,2018,,,,,
0,400991498,s:40~l:41~e:400991498~c:400991498,2017-11-11T00:00Z,6279,True,False,False,False,[],2017-11-11T00:00Z,0,N/A,1940,Chartway Arena,Norfolk,VA,8472,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,295,s:40~l:41~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,True,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,11,119,s:40~l:41~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,,True,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,,2018,,,,,
